,1,2,3,4,5,E,SD,
X[26] * X[35],0.0560407,-0.0164899,0.0417915,0.198715,0.00610724,0.0572329,0.0752409,
X[26] * X[36],0.0814437,-0.724599,0.704289,-0.0342604,0.0148619,0.00834713,0.453596,
X[27] * X[29],0.869998,0.759891,-0.0358192,0.149322,0.86022,0.520723,0.385261,
X[27] * X[30],-1.11643,0.254672,-0.502638,-0.709382,-0.950499,-0.604856,0.477774,
X[27] * X[32],-0.44819,-0.0649292,0.77507,-0.469658,-1.02647,-0.246836,0.595887,
X[27] * X[33],0.120547,-0.508665,-0.423066,-0.162155,0.267153,-0.141237,0.300061,
X[27] * X[35],0.167869,0.487612,0.288662,0.454537,0.351675,0.350071,0.115587,
X[27] * X[36],-1.01922,-0.707204,-1.06738,-0.300919,-0.380022,-0.694949,0.315736,
X[28] * X[29],-0.360912,-0.204677,-0.549427,0.362117,-0.593719,-0.269324,0.344957,
X[28] * X[30],-1.69943,-0.459324,-1.00864,-1.02121,-1.59336,-1.15639,0.449852,
X[28] * X[31],-0.0369395,-0.590022,0.221363,0.722417,-0.666235,-0.0698833,0.517654,
X[28] * X[32],-0.648839,-2.08408,-0.773815,-1.93095,-2.64105,-1.61575,0.776364,
X[28] * X[33],-0.847418,-0.48768,-0.805964,-2.59503,-1.79967,-1.30715,0.779137,
X[28] * X[34],0.0240285,-0.0886002,-0.186052,-0.130739,0.262514,-0.0237697,0.158886,
X[28] * X[35],-1.09399,-0.984035,-0.804574,-0.212141,-1.3259,-0.884129,0.376055,
X[28] * X[36],-1.98669,-1.02402,-1.43394,-0.452408,-2.74975,-1.52936,0.790291,
X[29] * X[29],0.534198,1.0433,1.36454,1.3008,0.602719,0.96911,0.345043,
X[29] * X[30],3.93419,3.29032,3.6933,4.09248,3.12521,3.6271,0.36894,
X[29] * X[31],2.07003,1.17602,1.92483,1.33614,1.26379,1.55416,0.368333,
X[29] * X[32],0.450545,0.253441,-0.137861,-0.647107,0.193236,0.0224508,0.384655,
X[29] * X[33],1.1889,1.17745,1.864,1.58787,0.723979,1.30844,0.389813,
X[29] * X[34],2.46049,3.03016,3.00245,2.52915,2.55817,2.71608,0.24733,
X[29] * X[35],2.1741,1.2862,1.75433,1.54769,0.469167,1.4463,0.568381,
X[29] * X[36],2.31698,2.1552,2.24167,1.17134,1.37299,1.85163,0.480152,
X[29] * X[38],5.42963,5.94973,5.39095,6.02438,5.31026,5.62099,0.302286,
X[30] * X[30],-0.17771,-0.414572,-0.749308,-0.0142408,-0.52895,-0.376956,0.258621,
X[30] * X[32],0.817859,1.40978,1.09291,1.61866,1.01595,1.19103,0.286446,
X[30] * X[33],-6.0286,-6.54973,-5.73847,-6.90224,-6.18469,-6.28074,0.406319,
X[30] * X[34],-18.7192,-18.8671,-19.1101,-19.5151,-17.5976,-18.7618,0.64141,
X[30] * X[35],-0.176831,-0.158454,0.0387199,0.419273,-0.0824517,0.00805114,0.219153,
X[30] * X[36],-0.623877,-0.595645,-0.0724828,-1.10831,-0.112972,-0.502656,0.381328,
X[30] * X[38],8.88041,8.78671,9.67906,10.0606,9.40742,9.36285,0.48033,
X[31] * X[32],-1.3287,-0.886415,-1.89057,-0.70624,-1.05706,-1.1738,0.412937,
X[31] * X[33],-2.94033,-3.00671,-3.28123,-3.37307,-3.10653,-3.14157,0.163098,
X[31] * X[35],-0.231353,0.0405842,-0.527493,-0.46597,0.253009,-0.186245,0.297027,
X[31] * X[36],-0.885857,-0.666923,-1.24656,-0.925829,-1.02475,-0.949982,0.188872,
X[32] * X[32],-1.18517,-1.494,-1.29973,-0.675526,-0.819801,-1.09485,0.303624,
X[32] * X[33],3.27405,3.22598,1.89208,3.38756,3.30225,3.01638,0.564602,
X[32] * X[34],-7.22734,-8.20016,-7.62045,-6.78345,-7.04507,-7.37529,0.494314,
X[32] * X[35],-2.51118,-1.52942,-1.89073,-1.91242,-0.861528,-1.74105,0.540964,
X[32] * X[36],-1.4577,-1.31295,-1.44049,-0.483977,-0.369017,-1.01283,0.482711,
X[32] * X[38],-5.06042,-5.73639,-5.26438,-6.40226,-5.34355,-5.5614,0.474197,
X[33] * X[33],-3.10062,-3.1162,-3.69142,-3.74391,-3.68538,-3.46751,0.293947,
X[33] * X[34],-1.55322,-1.54084,-1.59782,-1.68013,-1.39017,-1.55244,0.094692,
X[33] * X[35],-0.0418194,0.130007,-0.253676,-0.428622,0.220852,-0.0746515,0.239846,
X[33] * X[36],0.665923,0.89605,0.107967,0.430827,1.08253,0.636658,0.343167,
X[33] * X[38],0.327436,0.604641,0.654486,0.309968,0.332496,0.445805,0.151049,
X[34] * X[35],-0.0937278,-0.101988,-0.074775,-0.0746809,-0.0997104,-0.0889764,0.0119427,
X[34] * X[36],-6.16632,-5.31053,-5.96157,-5.68731,-4.3412,-5.49339,0.643523,
X[35] * X[36],0.963689,0.75115,1.03246,0.757758,0.443398,0.789692,0.205737,
X[36] * X[36],-2.97435,-1.93671,-2.35225,-1.655,1.04603,-1.57446,1.38343,
X[36] * X[38],4.22017,5.15655,5.03029,5.14927,3.00175,4.51161,0.831409,
X_0,4.90881,5.07096,4.91349,5.0057,4.89888,4.95957,0.0677051,
